SymbolID;Recommendations
S23548466;{3128,Buy,0.1309524,0}{3157,Buy,0.07339716,8}{3128,Buy,0.1275964,12}{35270,Hold,NA,13}{3128,Buy,0.1739265,21}{14972,Buy,0.2048193,21}{1211,Buy,0.1875,23}{3510,Buy,0.40625,23}{2144,Hold,-0.03722721,24}{3650,Buy,0.283697,24}{1211,Buy,0.2040351,25}{3128,Buy,0.280755,26}{527,Buy,0.314459,26}{4240,Buy,0.2470509,26}{15253,Buy,0.3481631,26}{4240,Buy,0.2470509,26}{5056,Buy,0.3240649,27}{1796,Buy,0.2413108,27}{3837,Sell,0.04871448,28}{1717,Hold,NA,28}{3108,Sell,NA,28}{1796,Buy,0.3193505,28}{22370,Hold,0.08254398,28}{14927,Buy,0.3180715,29}{3157,Buy,0.144641,29}{5056,Hold,0.04058273,29}{3159,Buy,0.2900976,30}{1737,Buy,0.2203626,30}{2193,Buy,0.2552301,30}{869,Buy,NA,33}{3510,Buy,NA,36}{1717,Hold,NA,40}{14972,Buy,0.3411279,41}{2073,Hold,0.06970324,44}{1239,Hold,NA,48}{3144,Hold,0.02364984,49}{869,Buy,0.306036,49}{3510,Buy,NA,49}
S38857148;{4555,Hold,0.01010101,0}{4564,Buy,NA,41}{3415,Hold,-0.02383003,42}{877,Hold,0.07184241,44}{3908,Hold,-0.01506373,44}{3892,Sell,-0.2040932,45}
S30609112;{1702,Hold,NA,0}{1702,Hold,NA,40}
S18471150;{1702,Buy,0.1516315,0}
S10502119;{1986,Buy,0.1125067,0}{4178,Buy,0.1479356,27}{2115,Hold,0.2257406,46}{8730,Buy,0.2823122,47}{735,Buy,0.1995202,50}
S6419125;{4441,Buy,0.1616088,0}{1856,Buy,0.2922173,21}{2243,Hold,0.1572783,26}{3294,Buy,0.173678,30}{3527,Buy,0.1597602,33}{577,Sell,-0.200928,35}{3014,Buy,0.3403789,35}
S453098;{3693,Buy,0.1604967,0}{2260,Hold,NA,32}{15089,Buy,0.1896669,37}{4247,Hold,-0.03780847,38}{10065,Sell,-0.162517,39}{290,Buy,0.06322814,40}{3693,Buy,0.0821278,41}{2284,Sell,-0.1456886,41}{290,Buy,0.09360301,42}{3258,Hold,0.05324751,43}{1070,Sell,-0.1857446,44}{4210,Hold,NA,46}
S2911483;{876,Buy,2.694097,0}{3383,Hold,2.661684,52}
S9774119;{30204,Buy,0.06306565,0}{4138,Buy,0.1662286,44}{3378,Buy,0.161103,47}{4255,Buy,0.2341616,49}{4338,Hold,0.03754941,51}{3563,Hold,-0.01023318,52}{30204,Buy,0.1693953,54}{3558,Buy,0.1703728,55}{4138,Buy,0.1639344,56}
S16029106;{3658,Hold,-0.04009034,0}{3041,Hold,0.0196856,3}{3167,Buy,NA,44}{3304,Buy,NA,49}{3030,Hold,NA,50}{3304,Buy,NA,63}
S1188272;{37480,Hold,0.1671111,0}{37480,Hold,0.142691,12}{1563,Hold,NA,29}
S1627863;{9895,Buy,NA,0}{1302,Buy,0.1752902,0}{281,Hold,0.09080606,52}
S29656286;{1641,Buy,0.8077734,0}{5056,Buy,NA,0}{758,Buy,0.5064779,0}{3128,Buy,0.1292719,2}{2073,Buy,0.236385,6}{1673,Buy,0.234187,7}{1641,Buy,0.8867925,8}{3108,Buy,0.4150943,8}{4069,Hold,NA,9}{3510,Sell,-0.1805965,9}{1191,Buy,0.3363029,10}{2088,Buy,0.3681196,10}{3157,Buy,0.1454025,10}{4285,Buy,0.2315271,11}{758,Buy,0.5394089,11}{4240,Buy,0.3238916,11}{906,Buy,0.5508685,12}{3316,Buy,0.3293453,14}{2073,Buy,0.2738854,15}{2193,Buy,0.255887,17}{2255,Buy,NA,17}{3316,Buy,0.2957564,36}{1191,Buy,0.3089005,38}{1641,Buy,0.619171,45}{3945,Hold,-0.06961822,46}
S2109893;{827,Buy,0.006188057,0}{1712,Hold,NA,34}
S3769257;{14873,Sell,0.8654078,0}{4132,Hold,0.9664956,31}{832,Hold,0.9386215,38}{307,Hold,0.9466091,42}
S1300218;{4792,Buy,0.1447261,0}{3172,Buy,0.2900065,25}{7314,Buy,NA,27}{159676,Buy,0.2343647,28}{24690,Buy,0.2135069,41}{3172,Buy,0.3014421,41}{3302,Buy,0.2606534,42}{860,Buy,0.1804686,43}{11096,Buy,0.2162404,43}
S4094584;{4876,Buy,0.4633732,0}{4876,Hold,0.1081883,7}{3479,Hold,NA,7}{4640,Buy,0.2590798,8}{4876,Hold,0.1323738,16}{4876,Hold,0.2044714,19}{6233,Buy,NA,22}{4876,Hold,NA,35}{3989,Buy,0.2271807,54}
S581116;{4256,Buy,0.36,0}{1351,Buy,0.68,0}{1308,Buy,NA,28}
S10639157;{619,Hold,NA,0}{4061,Hold,-0.2019154,8}{14342,Sell,-0.3468795,10}{752,Sell,NA,37}{2152,Sell,-0.2491468,39}{14342,Sell,-0.2113565,44}
S4576574;{1156,Buy,0.3766234,0}{1156,Buy,0.378961,11}{2297,Buy,NA,35}{1156,Buy,0.3709362,37}{1156,Buy,0.4282328,54}
S1188272;{3042,Buy,0.1664122,0}{3042,Hold,NA,12}{485,Buy,0.2523793,14}{2281,Hold,NA,16}{1271,Hold,0.03171941,17}{3883,Hold,0.1072111,17}{713,Buy,0.08208923,18}{3167,Buy,0.180461,18}{3049,Buy,0.1698379,19}{3099,Buy,0.2942888,19}{4046,Buy,0.1787718,20}{1393,Buy,0.2033295,20}{354,Hold,0.08054078,20}{9893,Hold,0.03142529,20}{1674,Buy,0.2044785,21}{770,Buy,0.1676068,21}{2208,Buy,0.1798974,21}{1563,Buy,0.2290597,21}{2191,Hold,NA,22}{1715,Buy,0.147373,23}{713,Sell,0.07668898,24}{37480,Buy,0.1500996,24}{3098,Sell,-0.06546839,26}{3042,Hold,0.08208923,26}{125663,Buy,0.1681437,28}{3097,Hold,0.01877311,29}{1271,Hold,NA,44}
S26555187;{30204,Buy,1.338025,0}{4175,Hold,1.101111,19}{685,Buy,1.311353,39}
S4206199;{222,Buy,0,0}{906,Buy,NA,1}{3632,Buy,0.1538462,6}{1211,Buy,0.1563981,7}{3314,Hold,-0.0281827,11}{1717,Buy,0.1856171,11}{1048,Hold,NA,13}{527,Buy,0.1530593,36}
S47883117;{829,Buy,0.5570934,0}{287,Hold,0.1144449,26}{3776,Hold,0.2154924,36}{3256,Buy,0.09689214,51}{24878,Buy,0.06032907,51}
S2890954;{4133,Buy,0.06427671,0}
S1105963;{8818,Buy,0.2301328,0}{36850,Buy,0.2073614,23}{36850,Buy,0.1015447,37}
S3081365;{24569,Buy,0.1695906,0}{3135,Hold,0.1650485,18}{22793,Buy,0.7928287,30}{1458,Buy,0.3257576,43}
S4885878;{360,Buy,0.03042793,0}{360,Buy,0.1095157,27}{3807,Buy,NA,49}
S30609112;{1702,Hold,NA,0}{1702,Hold,NA,24}{4958,Buy,0.303681,35}{1670,Buy,0.2302793,41}{278,Buy,0.2610149,48}
S21829128;{1793,Buy,0.7162471,0}{4313,Hold,NA,22}{1793,Buy,0.4204545,22}{3925,Buy,0.04166667,22}{1793,Buy,0.5311982,46}
S24027218;{1901,Hold,NA,0}{1415,Buy,NA,16}{3238,Buy,0.3822761,22}{1901,Buy,0.7175573,23}{2259,Buy,0.2290076,23}{1415,Hold,0.1030072,26}{1699,Hold,NA,26}{1281,Buy,0.4178568,31}{1935,Buy,0.4226354,32}{1901,Buy,0.5036589,37}{694,Buy,0.6550523,51}{125694,Buy,0.3289037,54}{4433,Buy,0.3668671,57}
S34392131;{3830,Buy,0.1525424,0}{1793,Buy,0.1458333,8}{1793,Buy,0.0818608,9}{3082,Hold,0.2905749,10}{4055,Buy,0.249232,12}{4086,Buy,0.2099922,14}{4447,Buy,0.2880562,14}{2252,Buy,0.4441842,14}{3527,Buy,0.2790698,15}{3154,Buy,0.2790698,15}{3153,Buy,0.08527132,15}{2252,Buy,0.2015504,15}{464,Buy,0.2288786,16}{1936,Buy,0.1525163,17}{14907,Buy,0.1525163,17}{21830,Buy,0.1542901,19}{464,Buy,0.1587486,23}{138819,Buy,0.04570101,25}{1793,Buy,0.08695652,29}{1793,Buy,0.07313196,40}{1742,Buy,0.1881188,46}{4086,Buy,0.1314865,51}{464,Buy,0.1006289,55}{8856,Buy,0.01285547,57}
S3315755;{4133,Hold,NA,0}{4133,Hold,NA,39}{7393,Hold,-0.4147913,52}
S47439160;{3854,Buy,0.2463072,0}{13924,Hold,NA,4}{1793,Buy,NA,7}{14907,Buy,0.3414747,8}{27676,Buy,NA,10}{4447,Hold,0.08548168,15}{1209,Buy,0.7121659,17}{603,Buy,0.572327,18}{3925,Buy,0.3205617,19}{14907,Buy,0.3623978,21}{1793,Buy,0.29834,22}{1793,Buy,0.3330794,23}{603,Buy,0.5711293,23}{1527,Sell,-0.05151757,43}{4447,Hold,0.1111111,49}{1892,Buy,NA,52}{1793,Hold,0.2403397,52}{3925,Buy,0.3548326,52}{603,Buy,0.5932793,53}{4309,Hold,0.2179127,54}{3461,Buy,0.1710699,54}{1209,Buy,0.605566,57}{33909,Buy,0.03394796,58}{1209,Buy,0.531133,60}
S8165174;{2303,Buy,NA,0}{510,Buy,0.6516517,4}{4786,Buy,0.08918503,6}{3314,Buy,0.2173244,6}{3635,Buy,0.1224744,9}{3159,Hold,NA,27}{3130,Buy,0.1957432,29}{510,Buy,0.552795,49}{717,Buy,0.23044,51}{510,Buy,0.4814815,54}
S340236;{298,Buy,0.08308017,0}
S4092276;{530,Hold,0.03092784,0}{281,Buy,0.02615028,6}{3363,Buy,0.5396459,25}{1736,Buy,0.2563801,26}{3296,Buy,0.1367803,40}
S6843203;{1700,Buy,0.1177988,0}{1700,Buy,0.09243697,14}{4251,Buy,0.2618297,19}{277,Buy,0.1638006,20}{1700,Buy,0.03437301,34}{1700,Buy,0.03437301,34}{1700,Buy,0.0633077,51}{1700,Buy,0.05914942,53}
S2101714;{21847,Hold,1.525282,0}{1567,Buy,1.921021,54}
S46138235;{4251,Hold,0.1986786,0}{1700,Buy,0.2269939,0}{24674,Hold,0.006018144,9}{4251,Hold,0.09401709,12}{1700,Buy,0.1090258,17}{1700,Buy,0.07440236,23}{1700,Buy,0.1427567,28}{1700,Buy,0.1471179,36}{4251,Buy,0.2865842,39}{1700,Buy,0.2366035,55}
S30592235;{1700,Buy,0.2857602,0}{1700,Buy,0.2339332,11}{22747,Buy,0.1654527,12}{1700,Buy,0.1974853,17}{1700,Buy,0.19976,26}{1700,Buy,0.2190167,30}{1700,Buy,0.1724475,40}{1700,Buy,0.1742832,42}{1260,Hold,0.106599,57}{4221,Hold,0.1,61}
S3489197;{1871,Hold,0.2066696,0}{1871,Hold,0.2978723,4}{485,Hold,0.1789925,5}{485,Hold,-0.08348609,24}
S30943157;{4245,Buy,0.3483146,0}{840,Sell,-0.02108434,25}{4516,Buy,NA,26}{4245,Buy,0.3584906,27}{13666,Buy,0.509434,28}{3180,Sell,0.05540897,51}{840,Sell,0.08063175,56}
S37045169;{4560,Hold,0.4444506,0}{1797,Hold,NA,0}{1797,Hold,0.2175012,3}{8660,Sell,-0.115983,4}{1189,Hold,NA,8}{8660,Sell,-0.1376565,10}{535,Buy,0.2974952,10}{4591,Buy,0.2997709,11}{4560,Hold,0.351247,11}{1281,Hold,NA,11}{1189,Hold,0.0952146,12}{1797,Hold,0.0804878,16}{37337,Hold,0.1356753,18}{4560,Hold,0.3392857,22}{846,Buy,0.2244898,22}{3814,Buy,0.2254103,23}{148981,Buy,0.2420753,24}{1281,Hold,0.2114901,26}{3814,Buy,0.265528,27}{29623,Buy,0.242236,27}{3187,Buy,0.6012657,34}{8660,Hold,-0.09130561,36}{1954,Buy,0.2729358,39}{4591,Buy,0.06450253,41}{1281,Hold,0.005480607,41}{466,Buy,0.108769,41}{3814,Buy,0.04168886,43}{8660,Sell,-0.1344989,44}{4591,Buy,0.1356869,46}{1797,Hold,-0.04081412,48}{8968,Buy,0.2109087,49}{7229,Hold,-0.08181531,49}{8660,Sell,-0.2079522,52}
S4951793;{307,Buy,0.2145523,0}{1167,Buy,0.1509741,7}{14866,Buy,0.1111111,30}{4036,Buy,0.1044475,32}{4186,Buy,0.1911782,33}
S1222990;{1568,Buy,2.350631,0}{3325,Hold,2.426157,11}{345,Hold,1.958167,33}
S8101122;{22616,Buy,0.1639733,0}{22616,Buy,0.2777571,46}{22616,Buy,0.2939236,53}{949,Hold,0.09862356,55}
S44420110;{1307,Buy,0.1811024,0}{1408,Buy,0.1007863,24}{3199,Buy,0.2306769,34}
S46383102;{1673,Buy,1.894454,0}
S65438;{2130,Hold,-0.03607822,0}
S32973162;{2286,Buy,0.05960265,0}{1929,Buy,0.04858441,18}{1929,Buy,0.07219442,23}{1670,Buy,0.1581614,24}{1702,Hold,NA,24}{1702,Hold,NA,26}{4531,Buy,0.2597258,26}{278,Buy,0.2135002,27}{3511,Buy,0.28,33}{2286,Buy,0.28,33}{1702,Hold,NA,34}{4641,Hold,0.1195522,35}{278,Buy,0.2053033,37}{1929,Buy,0.1359185,40}{757,Buy,0.357268,56}
S4683836;{3943,Buy,0.1113897,0}{3943,Buy,0.1583664,22}{3803,Buy,0.3218771,35}{3943,Buy,0.1460025,40}
S2702259;{754,Hold,0,0}{1938,Hold,0.0989011,0}{298,Hold,0.04395604,0}{4272,Hold,0.01098901,0}{13594,Sell,-0.1538462,0}{298,Hold,0.05065251,1}{1718,Hold,NA,2}{13594,Sell,-0.03682029,40}{126461,Sell,-0.03974717,41}
S30584221;{1079,Hold,-0.01153213,0}{36850,Buy,0.1376564,6}{1700,Hold,NA,7}{4349,Buy,-0.097621,13}{489,Buy,0.1990008,18}{36850,Buy,-0.03413822,18}{138828,Buy,NA,21}{1700,Hold,NA,22}{22739,Hold,0.1195315,23}{140717,Buy,0.2228729,23}{1700,Hold,NA,39}{1700,Hold,NA,50}{1700,Hold,NA,52}
S3822598;{3325,Hold,0.1163337,0}{749,Hold,-0.06712173,9}{3325,Hold,-0.00210084,14}{3325,Hold,-0.003984064,15}{29571,Hold,0.05108499,25}{345,Hold,NA,31}{1313,Hold,0.08722511,51}{4403,Hold,0.1155678,52}
S1245996;{832,Buy,0.07829923,0}{1219,Buy,0.1617162,42}{832,Buy,0.1603523,56}
S3606780;{3563,Hold,-0.1084049,0}{438,Buy,-0.02361086,16}{29406,Hold,-0.1208588,21}{29406,Hold,-0.1116514,23}{4555,Buy,0.1034225,23}{877,Hold,-0.2051618,23}{3558,Hold,NA,23}{29406,Hold,0.02861418,23}{877,Hold,-0.2117953,24}{3563,Hold,0.07566766,24}{234,Hold,-0.08221428,25}{4555,Buy,0.4907573,29}{3563,Hold,0.1051829,30}{877,Hold,NA,30}{8593,Buy,NA,37}
S46451100;{1188,Buy,0.2986451,0}{15083,Hold,0.08586268,2}{4604,Buy,0.173387,15}{1188,Hold,0.1667571,19}{1320,Buy,0.2105287,20}{209,Hold,NA,21}{828,Buy,0.2823822,30}
S997135;{4061,Buy,0.9446522,0}{619,Buy,0.3213087,15}{2065,Buy,0.4699231,18}{27809,Hold,NA,36}
S58469;{290,Hold,0.159047,0}{3258,Buy,0.1067194,39}{3693,Hold,-0.0306201,40}{4096,Buy,0.03336286,44}{4121,Hold,-0.0552111,44}{3775,Sell,NA,53}
S3600150;{1926,Buy,NA,0}
S3077118;{1919,Hold,0.417694,0}{1712,Buy,NA,26}{1919,Hold,0.5116103,34}{22528,Hold,0.102809,36}{1712,Buy,0.5429808,41}
S24377154;{3269,Buy,0.5258216,0}{2105,Buy,0.4957265,24}{22215,Buy,NA,33}{4632,Buy,0.3100437,53}{3355,Buy,0.2779553,54}
S727480;{832,Buy,0.1757892,0}{832,Buy,0.1278838,28}{307,Hold,0.1297831,30}
S7097194;{1700,Hold,NA,0}{1700,Hold,NA,5}{4056,Hold,0.06307583,10}{4349,Buy,0.008344924,12}{1700,Hold,NA,16}{420,Buy,0.1336982,23}{1700,Hold,NA,27}{3237,Hold,NA,36}{1700,Hold,NA,37}{3395,Buy,NA,46}{1700,Hold,NA,49}{1700,Hold,NA,52}
S11027212;{281,Buy,0.09963664,0}{859,Buy,0.122291,3}{3014,Buy,0.2148594,6}{140407,Buy,0.2241151,9}{1302,Buy,0.2211529,12}{1856,Hold,0.03726083,16}{4035,Hold,0.04081633,20}{281,Buy,0.122449,20}{3118,Buy,NA,20}{1302,Buy,NA,23}{441,Buy,0.3321037,24}{441,Buy,0.3002601,26}{1645,Hold,NA,27}{3363,Hold,0.1569571,38}{3296,Hold,0.04920785,40}{3296,Hold,0.05652404,43}{140407,Buy,0.2601071,46}{3118,Buy,NA,52}{140407,Buy,0.3311148,53}{140407,Buy,0.2964564,54}{1793,Buy,0.2752391,57}{29551,Buy,0.3672697,59}
S4077776;{1866,Hold,0.1185442,0}{8843,Hold,0.144545,58}
S6843203;{1707,Buy,0.3978495,0}{4157,Hold,0.2529199,4}{1707,Buy,0.2362115,13}{1707,Buy,0.2275732,15}{1707,Buy,0.2061607,21}{1707,Buy,0.2717668,35}{1707,Buy,0.3049588,43}{1707,Buy,0.3211382,44}{1700,Buy,0.3314215,56}
S4258978;{1167,Hold,0.05124836,0}{34046,Buy,0.1540169,12}{4424,Buy,0.06524634,12}{4099,Buy,0.1374408,27}{34046,Buy,0.1116258,30}
S39455115;{21974,Hold,0.172616,0}{3700,Buy,0.08352144,47}{21974,Buy,0.05820106,48}{4256,Buy,NA,49}{3305,Buy,0.02626019,51}
S909936;{1567,Sell,0.1057054,0}
S4092276;{3294,Buy,0.1884058,0}{530,Buy,0.1363636,27}{3526,Buy,0.153743,31}{3526,Buy,0.221244,48}{2149,Buy,0.2587822,53}
S2023109;{24517,Buy,0.3065881,0}{11075,Buy,0.1371974,1}{11075,Buy,0.1219689,23}{1422,Hold,0.008492569,31}{11075,Buy,0.05209571,45}{2300,Buy,NA,47}{1422,Hold,-0.0228013,53}
S1222990;{796,Hold,1.657988,0}{3325,Sell,1.296882,4}{3876,Hold,1.73532,21}{2101,Hold,1.335986,37}
S38927421;{1393,Buy,0.2220737,0}{3167,Buy,0.09229929,3}{4173,Buy,0.1045655,4}{1871,Buy,0.1510537,6}{1731,Buy,0.1703277,15}{1035,Hold,0.02943832,20}{354,Buy,0.2010347,23}{1563,Buy,0.2195122,23}{3167,Buy,NA,38}{4046,Buy,0.136572,41}{3049,Buy,0.1252813,47}{14470,Buy,0.1252813,47}
S39271195;{1399,Buy,1.215284,0}{1710,Buy,1.183785,11}{969,Hold,NA,18}{1710,Buy,1.043337,26}{3897,Buy,1.086539,35}{1399,Hold,NA,39}{1494,Buy,1.098314,43}{663,Hold,0.8461565,44}{1710,Buy,1.007448,46}{15140,Hold,0.9455417,50}
S3822598;{345,Buy,0.09619074,0}{4403,Hold,0.11339,57}{4123,Buy,0.08372494,60}{749,Buy,0.1508583,60}{4426,Hold,NA,61}
S3093687;{29288,Buy,0.09678699,0}{35270,Hold,NA,54}
S21829128;{1705,Buy,0.2306851,0}{4309,Buy,0.4156667,28}{1705,Buy,0.2213326,30}{1527,Buy,NA,31}{1209,Hold,0.03758358,34}{3673,Hold,0,41}{3925,Buy,NA,42}{3054,Hold,-0.07201188,43}{4447,Hold,0.01460035,43}{15087,Buy,0.07646622,43}{444,Sell,0.002227171,43}{3348,Hold,-0.03520209,44}{281,Hold,0.1011789,45}{1705,Buy,0.2365726,46}{3925,Buy,0.2392176,47}{1209,Hold,0.1420241,47}{3925,Buy,0.3607095,47}{15183,Hold,0.009194887,52}
S2140495;{1702,Hold,NA,0}{1071,Sell,-0.07692308,30}{1702,Hold,NA,37}{1702,Hold,NA,39}{4641,Hold,0.03253458,44}
S9611200;{22191,Hold,NA,0}{4138,Sell,-0.1194969,1}{4175,Buy,0.4449639,2}{3261,Hold,0.002506266,13}{4175,Buy,0.328644,15}{4338,Hold,-0.05627403,16}{22191,Hold,NA,18}{2096,Buy,0.1788481,19}{4312,Hold,-0.1450068,20}{4469,Hold,-0.07152682,23}{4469,Hold,0.1037528,45}{3892,Sell,-0.03345725,46}{2096,Buy,0.3709362,50}{2096,Buy,0.2244898,61}
S39831415;{1840,Hold,-0.007025761,0}{1892,Buy,0.1709602,0}{3057,Buy,0.1818131,1}{3014,Buy,0.1709388,4}{3057,Buy,0.1607714,5}{3970,Buy,0.02344125,15}{1936,Buy,0.1773465,17}{3012,Hold,NA,20}{603,Buy,0.1654385,22}{35270,Buy,NA,25}{3134,Buy,NA,26}{3296,Hold,NA,29}{3134,Buy,0.06460952,36}{296,Buy,0.2830402,38}{3854,Buy,0.2059369,39}{14907,Buy,0.2237219,44}{3084,Buy,0.1864183,49}{3854,Buy,0.2265539,52}{3012,Hold,0.1714836,54}
S3089516;{2071,Hold,0.0989011,0}
S175871;{1164,Hold,0.1717172,0}{307,Buy,0.2241775,31}
S1940885;{871,Hold,0.0317903,0}{139998,Buy,0.0725497,24}{1339,Buy,0.151029,24}{139998,Buy,0.02383054,25}{2115,Sell,-0.1919192,36}
S4502043;{860,Buy,0.09179135,0}{13455,Buy,0.2017167,13}{3878,Hold,0.1388524,16}{3172,Buy,0.1632738,22}{3172,Buy,0.141925,39}
S29991154;{14927,Hold,NA,0}{2303,Buy,0.2514666,28}{3510,Hold,0.09580463,46}{3144,Hold,0.1517894,47}{14927,Hold,NA,48}{527,Hold,0.06754658,50}{3677,Sell,NA,61}
S48769203;{860,Hold,0.1669561,0}{860,Hold,0.04724793,17}{3172,Hold,NA,29}{3172,Hold,NA,33}{860,Hold,0.01707744,33}{860,Hold,-0.03132826,43}{4705,Hold,0.04816809,44}{3172,Hold,NA,45}{22741,Hold,NA,47}{587,Hold,-0.02352832,50}
S4354116;{13559,Buy,NA,0}{15026,Hold,0.4054546,37}{2096,Buy,0.6341059,41}{4021,Buy,0.6224554,46}{29406,Sell,0.3177913,49}
S4602637;{1857,Buy,0.4443977,0}{3792,Buy,0.612677,0}{3500,Buy,0.3181882,0}{4369,Hold,NA,34}{3277,Buy,0.1400651,48}
S2728556;{579,Buy,0.2038221,0}
S2822248;{29139,Buy,0.09386027,0}{3799,Buy,NA,0}{654,Sell,-0.2432735,3}{4188,Hold,-0.2751603,6}{1219,Sell,-0.1913747,35}{36504,Hold,NA,36}{301,Sell,0.01648352,37}
S5265154;{1710,Hold,0.1355469,0}{1710,Hold,0.09478936,3}{3897,Hold,NA,5}{3359,Buy,NA,25}{1399,Buy,0.09607578,27}{3766,Hold,0.05140187,35}{308,Buy,0.1511177,39}{1494,Buy,0.2180431,39}{1710,Hold,0.07629428,41}{1417,Buy,0.2125341,41}{1399,Buy,0.09875203,43}{3897,Hold,0.04420938,44}{497,Sell,-0.130671,45}{15140,Hold,0.08680886,46}{1710,Hold,0.005631537,47}{3906,Buy,NA,58}
S47356301;{1700,Hold,NA,0}{1700,Hold,NA,8}{8818,Hold,-0.02067557,10}{1700,Hold,NA,16}{4349,Buy,0.04567006,20}{1877,Buy,0.3532432,24}{1700,Hold,NA,25}{4349,Buy,0.06333319,38}{8818,Hold,-0.06374059,48}{2019,Buy,NA,51}{1700,Hold,NA,54}{1700,Hold,NA,60}
S37310117;{4194,Hold,0.4811078,0}{4393,Hold,0.4465699,14}{3737,Hold,0.5423586,24}{1408,Hold,0.5565772,38}{4393,Hold,0.4422949,44}{407,Hold,0.5327222,45}{221,Buy,0.6627949,46}
S1858788;{3610,Buy,0.08486439,0}{4357,Hold,0.1290323,20}{3610,Buy,0.0979281,24}{1887,Hold,0.05876125,31}{3610,Buy,0.1223751,40}
S20763182;{893,Buy,0.2950883,0}{2208,Buy,0.5072084,43}
S4206794;{503,Hold,-0.05989386,0}{22537,Hold,NA,35}{1702,Hold,NA,50}
S3780333;{1294,Hold,0.1195422,0}
S4525957;{1494,Hold,NA,0}{535,Hold,NA,0}{2298,Hold,NA,0}
S17230176;{15240,Buy,0.0845987,0}{1700,Buy,0.1155734,3}{1700,Buy,0.1520737,17}{1700,Buy,0.2145749,20}{1700,Buy,0.1549122,25}{1700,Buy,0.107665,29}{1700,Buy,0.2048193,34}{277,Buy,0.119932,35}
S379380;{4250,Buy,0.1733271,0}{850,Buy,0.1172527,6}{2071,Buy,0.3005956,13}{850,Buy,NA,28}{4250,Buy,0.2445958,31}
S45111148;{3339,Buy,0.1991137,0}{274,Buy,0.2303592,34}{35270,Hold,NA,45}{3339,Buy,0.2929795,48}
S2890954;{654,Hold,0.0545345,0}{832,Hold,-0.01136196,8}{4036,Hold,0.116106,29}
S25239156;{3363,Buy,0.3185878,0}{3118,Buy,0.01898381,27}{3363,Buy,0.3063633,28}{3168,Buy,0.08801785,29}{1499,Buy,0.08801785,29}{4441,Buy,0.07789595,31}{3118,Buy,NA,34}{4187,Buy,0.2688566,35}{3526,Buy,0.1350738,36}{4035,Buy,0.1350738,36}{1499,Buy,0.1791129,41}{29551,Buy,NA,43}{4187,Buy,0.3983841,53}
S23548466;{1673,Buy,0.2041284,0}{1796,Buy,0.1142857,6}{1864,Hold,0.01508121,12}{1211,Buy,0.1438892,13}{1864,Hold,0.0595201,16}{1239,Buy,0.394484,17}{869,Buy,0.1311526,18}{3510,Buy,0.3757261,18}{1673,Hold,0.00886579,18}{14972,Buy,0.1922959,18}{523,Buy,0.2228676,18}{3157,Buy,0.1761158,19}{3650,Buy,0.2062726,19}{758,Buy,0.2062726,19}{527,Buy,0.1757612,20}{2193,Buy,0.1309524,21}{758,Buy,0.1788977,22}{15253,Buy,0.1788977,22}{3111,Hold,0.02639296,23}{3108,Sell,NA,23}{1717,Hold,NA,25}{25010,Hold,0,25}{4166,Buy,0.1764706,25}{5056,Buy,0.1858879,26}{1211,Buy,0.1265935,26}{1737,Buy,0.08504399,27}{3128,Buy,0.1001737,32}{3157,Buy,0.1553474,40}{3128,Buy,0.181592,41}{1211,Buy,0.1790258,43}{35270,Hold,NA,45}{3128,Buy,0.2578616,48}{15253,Buy,0.3947001,51}{3650,Buy,0.4094433,53}{3128,Buy,0.3094418,54}{3510,Buy,0.5506547,54}{527,Buy,0.3439008,54}{3157,Buy,0.1371468,54}{1796,Buy,0.3439008,54}{2144,Hold,0.04638995,55}{3159,Buy,0.2905476,55}{14972,Buy,0.3406669,56}{5056,Buy,0.375043,56}{22370,Hold,0.1000344,56}{1717,Hold,NA,58}{4240,Buy,0.249156,58}{869,Buy,NA,58}{1211,Buy,0.249156,58}{3837,Sell,0.04659014,59}{3108,Sell,NA,59}{14927,Buy,0.30674,62}
S24639118;{2131,Buy,0.1357183,0}{25512,Buy,0.09635766,36}{867,Buy,0.09876694,39}{294,Hold,0.02389078,40}{4106,Buy,0.1205517,44}{4711,Buy,0.1556337,46}{867,Buy,0.2043658,52}{125841,Hold,NA,53}
S38649154;{3324,Hold,NA,0}{1558,Buy,0.6412815,5}{4891,Buy,0.1579928,8}{15240,Buy,0.4213198,14}{8593,Buy,0.09263081,16}{4061,Buy,0.3658537,31}{3539,Buy,0.2549777,48}{36717,Hold,NA,51}{3678,Buy,0.1576754,51}{740,Hold,NA,53}{1016,Buy,0.2154185,53}{3987,Buy,NA,53}{1190,Buy,NA,55}{4061,Buy,0.2426648,57}{27809,Buy,0.1655012,59}
S30885142;{252,Buy,0.06517422,0}{2094,Buy,NA,25}{31877,Buy,0.2427506,41}{2094,Buy,0.2436116,56}
S24027218;{846,Buy,0.1776754,0}{3965,Buy,0.3108039,0}{630,Buy,0.1537747,40}{1699,Hold,NA,43}{1415,Buy,0.1672684,46}{8968,Hold,0.0324159,47}{3755,Buy,0.2501529,47}{1281,Buy,NA,47}{7229,Buy,NA,50}
