SymbolID;Recommendations;Decision
S3093687;{3633,Hold,0.1237639,0}{1052,Hold,-0.03448276,32}{3633,Buy,0.1586207,32}{831,Buy,0.1570248,33}{2121,Buy,0.184573,33}{765,Hold,-0.02550874,37}{11075,Buy,0.201373,39}{1052,Hold,0.1012586,39}{4092,Sell,NA,40}{765,Hold,-0.09700722,61};Buy
S3386173;{4431,Buy,1.030886,0};Sell
S11796143;{855,Buy,-0.5426532,0}{8593,Hold,NA,23}{2309,Sell,NA,25};Sell
S31194227;{1700,Hold,NA,0}{1700,Hold,NA,3}{22747,Buy,0.1200862,13}{1700,Hold,NA,20}{1700,Hold,NA,23}{4768,Buy,NA,29}{3141,Buy,0.1203841,32}{1700,Hold,NA,45}{1700,Hold,NA,46}{1700,Hold,NA,49}{3141,Buy,0.1117413,54};Hold
S7458399;{1182,Buy,0.1796391,0}{1527,Buy,0.3863216,22}{1936,Buy,0.3555145,22}{24070,Buy,NA,34}{861,Buy,3.217078,34}{1936,Buy,0.1855876,49}{3154,Hold,0.0500525,56};Buy
S2327873;{4222,Hold,0.07238606,0};Buy
S1235493;{3610,Hold,NA,0}{2279,Hold,NA,23}{3305,Hold,-0.02955448,28}{3610,Hold,NA,29};Hold
S938728;{1919,Buy,0.1865875,0};Buy
S15635118;{3135,Hold,NA,0};Sell
S48769203;{3139,Buy,0.2638231,0}{3172,Buy,0.3897355,43}{3161,Buy,NA,58};Sell
S47439160;{3885,Buy,0.1095261,0}{14866,Buy,0.3298284,51}{3057,Buy,0.2404896,55};Sell
S4206794;{3499,Buy,0.0665854,0}{3091,Buy,0.2629162,44}{3372,Buy,0.2254902,49};Buy
S5494120;{1721,Buy,0.1111111,0}{1844,Buy,0.2486772,23}{853,Buy,0.2491923,24}{1721,Buy,0.1777302,26}{3853,Buy,0.2475801,30}{15093,Buy,NA,43}{1721,Buy,0.1741249,56};Buy
S30199191;{1666,Hold,NA,0}{1666,Hold,NA,13}{1666,Hold,NA,29};Hold
S3515147;{3785,Hold,NA,0};Hold
S2439463;{3849,Buy,0.1775362,0};Buy
S48372115;{3710,Buy,1.287893,0}{968,Hold,NA,35}{3610,Buy,1.504472,40}{1180,Buy,NA,41}{4408,Buy,1.37043,43}{2135,Hold,0.9766035,44}{1449,Buy,NA,45}{3406,Hold,NA,46}{3602,Buy,1.515723,46}{3682,Hold,1.079002,53};Buy
S24027218;{4560,Hold,NA,0}{4560,Hold,NA,20}{4560,Hold,NA,31}{4560,Sell,-0.1142857,43};Sell
S19655115;{3302,Hold,0.08607114,0}{13455,Buy,0.1789363,21}{1861,Buy,0.1764706,26}{1711,Buy,0.1403747,27}{1063,Buy,NA,31}{346,Buy,0.1441024,34}{3705,Hold,0.1013216,36}{378,Buy,0.1918275,38};Hold
S30231105;{3656,Hold,-0.1476894,0}{395,Buy,0.2019981,41};Buy
S14670347;{13777,Buy,NA,0}{1530,Hold,NA,22}{13777,Hold,-0.08223201,23}{4475,Buy,0.2114537,23}{426,Buy,NA,24}{1049,Hold,-0.001109878,24}{2241,Buy,0.07288198,24}{3568,Hold,NA,26}{1784,Buy,0.217263,27}{3165,Buy,0.05800803,28}{1709,Buy,0.1602611,29}{1198,Buy,0.2102874,49};Sell
S40782108;{8593,Hold,NA,0};Hold
S1139883;{3222,Hold,0.1347518,0}{4365,Buy,0.1614402,13}{837,Buy,0.2032086,18}{4365,Buy,0.09304186,19}{1458,Buy,0.1128989,20}{4365,Buy,0.1766394,30};Sell
S2766091;{1662,Buy,0.08420672,0}{1662,Buy,0.1930801,47};Buy
S1039689;{1373,Hold,NA,0}{1304,Hold,0.2752391,21}{1900,Buy,0.6692749,28}{291,Buy,0.1954262,29}{3773,Hold,NA,45};Sell
S32042162;{3377,Buy,NA,0}{4684,Buy,NA,0}{1518,Sell,NA,17}{3673,Buy,0.1380323,39};Buy
S3066798;{24511,Hold,-0.07936508,0}{1988,Hold,0.07609531,43}{4043,Hold,0.01483216,45}{24511,Hold,0.01214575,48};Buy
S3350188;{881,Buy,0.1537907,0}{303,Buy,0.2180268,26}{430,Hold,0.02385636,37}{3104,Buy,0.08437989,37};Sell
S29576112;{21734,Hold,0.005790917,0}{4365,Hold,NA,9}{4365,Hold,NA,14}{3135,Hold,-0.0005552471,19}{4365,Hold,NA,36};Sell
S39271195;{1710,Buy,0.6847747,0}{1710,Buy,0.4534842,28}{3766,Buy,0.5556567,36}{308,Hold,0.3919712,39}{1798,Buy,0.4839856,41}{1201,Hold,0.4086997,42}{1710,Buy,0.4477586,43};Sell
S2519588;{1346,Hold,0.2879754,0}{347,Sell,0.078741,11}{347,Sell,0.1370332,22}{1858,Hold,0.1975436,24};Buy
S11027212;{577,Hold,0.05774728,0}{3193,Buy,NA,0}{3193,Buy,0.2177443,33};Sell
S5494120;{301,Buy,0.318752,0}{3833,Buy,0.2811127,39};Buy
S3940295;{3330,Hold,3.970962,0}{352,Hold,3.609569,1}{352,Hold,4.441881,44};Sell
S1444636;{298,Buy,0.1555709,0};Hold
S8402267;{1248,Buy,NA,0}{1271,Hold,-0.1701245,25}{9893,Hold,0.05960265,28}{826,Buy,0.4901961,34};Buy
S4077776;{4374,Buy,NA,0};Buy
S448629;{851,Hold,0.002606778,0};Buy
S15179100;{1670,Buy,0.6021423,0};Buy
S1222990;{3876,Buy,1.965052,0}{345,Hold,NA,9}{345,Hold,1.462228,29};Buy
S3240037;{14866,Hold,0.01290639,0}{3679,Hold,0.05633803,52}{14866,Hold,-0.001829978,55};Buy
S47757139;{281,Buy,0.1059124,0}{281,Buy,0.06963545,11}{1302,Buy,0.1218986,24}{1789,Buy,0.1757161,33};Buy
S3315755;{3486,Hold,-0.2850353,0}{24107,Hold,-0.3222005,52};Buy
S58469;{4315,Buy,0.4880952,0}{8602,Buy,NA,53};Buy
S32935187;{1163,Buy,3.62963,0}{1192,Buy,2.950227,27}{4255,Hold,1.437598,28}{4555,Buy,2.900325,30}{3378,Hold,3.149626,31}{606,Buy,2.656375,33}{3558,Buy,0.8589088,34}{3236,Hold,0.7045455,35}{3378,Hold,2.427081,36}{2306,Buy,2.59459,37}{3558,Buy,1.358581,39}{1192,Buy,3.745391,43};Sell
S2109893;{1712,Hold,0.01885645,0}{3426,Hold,0.03121516,43};Buy
S42853127;{1943,Buy,NA,0};Hold
S910639;{3816,Hold,0.09561753,0}{3323,Hold,-0.0530303,48}{26616,Hold,0.1089682,54};Hold
S488194;{1360,Buy,-0.7856957,0}{2080,Buy,NA,30};Sell
S8165174;{510,Buy,0.1954023,0}{1573,Buy,NA,25}{3166,Buy,0.348504,29}{1421,Buy,NA,31}{3166,Buy,0.4883721,51};Hold
S29800192;{1793,Buy,NA,0}{603,Buy,NA,0}{3082,Buy,0.02392842,0}{3636,Buy,NA,51};Hold
S5726103;{3206,Hold,-0.0926766,0}{2264,Buy,NA,19}{1202,Buy,0.1965025,19}{1329,Hold,NA,26}{21976,Hold,-0.001165307,36}{29156,Hold,-0.02107184,53};Sell
S42238117;{3748,Hold,7.619628e-05,0}{3399,Buy,NA,32};Hold
S19655115;{955,Buy,0.1409943,0}{3429,Sell,NA,0}{378,Hold,-0.02200489,0}{4039,Hold,NA,5}{4460,Hold,NA,5}{762,Buy,NA,55};Buy
S27414253;{3105,Buy,NA,0}{3178,Hold,1.314109,20}{3116,Buy,2.295164,21}{1078,Sell,0.7505561,21}{1158,Hold,NA,21}{3115,Hold,1.275007,22}{941,Hold,1.585235,22}{3104,Hold,NA,23}{3104,Hold,2.010172,25}{1812,Hold,NA,26}{342,Hold,1.485321,27}{3105,Buy,NA,29}{2208,Hold,0.9996601,46}{430,Hold,1.34498,53};Buy
S3765116;{25536,Hold,0.07692308,0}{3586,Buy,0.2820513,42};Hold
S48162117;{3519,Hold,0.08509423,0}{3881,Hold,0.1167417,10}{25046,Buy,NA,16}{347,Buy,NA,18}{1346,Buy,0.1452369,25}{3881,Hold,0.08389143,26};Hold
S1862064;{3708,Hold,0.02380343,0}{1294,Buy,0.1286682,2}{3708,Hold,-0.03513112,20}{876,Hold,0.03908956,20}{1294,Buy,0.145535,32}{4103,Hold,0.1643292,34}{757,Buy,0.08163791,36};Sell
S3434273;{3605,Sell,-0.06702676,0};Buy
S1296653;{3813,Buy,0.06734435,0}{3813,Buy,0.1013216,42}{4128,Hold,0.06928999,44}{4282,Buy,0.1120616,44};Sell
S31320103;{3353,Buy,0.2214984,0}{3567,Buy,0.2203024,18}{1865,Buy,-0.1472868,47};Hold
S2489726;{1900,Buy,0.183432,0};Sell
S12358128;{3161,Hold,NA,0};Buy
S356141;{3159,Buy,-0.6824389,0};Sell
S22576226;{1700,Buy,0.04614669,0}{1700,Buy,0.1192638,11}{1700,Buy,0.1188463,13}{1700,Buy,0.1323603,24}{1700,Buy,0.1022658,28};Buy
S25246342;{1700,Buy,1.736128,0}{1700,Buy,1.792048,8}{4349,Buy,2.13236,12}{2019,Buy,NA,13}{1700,Buy,1.692515,15}{1700,Buy,1.603353,18}{1700,Buy,1.621919,23}{1700,Buy,1.460872,36}{1700,Buy,1.408246,45}{1700,Buy,1.393031,47}{1700,Buy,1.538531,51};Buy
S37045169;{3814,Buy,0.1964286,0}{630,Hold,0.44,1};Sell
S49477166;{1673,Buy,0.1188811,0}{3314,Buy,NA,48};Hold
S23548466;{3162,Buy,0.2429379,0}{1421,Buy,0.1677696,15}{3108,Hold,NA,17}{2073,Hold,NA,17}{1270,Hold,-0.02761571,18}{3510,Buy,NA,19}{4989,Hold,-0.04230231,21}{3104,Hold,NA,24}{2073,Hold,0.1078019,33}{4786,Buy,NA,50}{3370,Buy,0.04417671,53}{1497,Buy,0.1929247,57}{3159,Hold,0.07260726,59}{4790,Hold,NA,61};Hold
S272250;{2085,Buy,NA,0};Buy
S94311056;{3084,Buy,0.2525352,0}{3084,Buy,0.3134369,6}{4527,Buy,0.2310531,16}{3077,Buy,0.2904454,21}{3110,Buy,NA,25}{3117,Buy,0.2066047,33}{3864,Buy,0.1816436,44}{4527,Buy,0.1816436,44}{1736,Buy,0.3234408,44}{3105,Buy,0.3234408,44}{922,Buy,0.2289093,44}{3077,Buy,0.1958233,44}{588,Buy,0.2750729,46}{1158,Buy,0.2241353,46}{2073,Buy,0.07117088,48}{3127,Buy,0.212595,49}{342,Buy,0.1899614,50}{3138,Buy,0.142363,50}{3084,Buy,0.3279969,50}{1855,Buy,0.3582609,54};Buy
S4800358;{828,Buy,1.316271,0}{1188,Buy,1.281484,17}{15083,Buy,1.544529,22}{1188,Buy,1.400192,29}{828,Buy,1.47586,32};Sell
S49160135;{14854,Sell,NA,0};Hold
S26555187;{2306,Buy,3.327743,0}{4555,Hold,6.977026,9}{241,Hold,7.560178,13}{1646,Hold,NA,17}{3378,Buy,7.79544,20}{4555,Hold,6.668172,30}{3236,Hold,NA,53};Buy
S2200077;{853,Buy,0.1119535,0}{853,Buy,0.1762954,60}{3260,Buy,0.2358547,60};Buy
S2100289;{3505,Buy,0.192401,0}{3199,Buy,0.1365985,5}{3199,Buy,NA,9}{3737,Buy,0.1925412,16}{4393,Buy,0.1716207,24};Sell
S3121985;{3813,Buy,0.09870636,0}{4128,Buy,0.1440227,2}{3457,Buy,0.06539309,20}{1054,Buy,0.06026786,21}{3586,Hold,NA,24}{22325,Buy,0.1132438,26}{4128,Hold,0.1872324,28}{3813,Buy,0.1385944,29}{3622,Buy,0.1153846,38};Hold
S1148556;{1931,Buy,NA,0}{283,Hold,0.0107229,49}{2143,Hold,-0.1243884,53};Buy
S2908858;{2205,Buy,0.1969677,0}{3947,Buy,0.08825481,20}{871,Hold,-0.1240876,20}{1986,Buy,0.08451263,21}{286,Hold,0.1284722,29}{2205,Buy,0.2571087,34}{6138,Buy,0.1910079,38};Hold
S31817100;{3878,Hold,0.01161484,0}{3206,Sell,-0.1757212,0};Hold
S44957100;{3258,Hold,-0.05354246,0}{3775,Buy,0.1132758,10}{4096,Hold,0.1169739,25}{626,Buy,0.1215854,30}{4096,Hold,NA,40}{1162,Buy,0.2094351,41};Hold
S29981135;{3658,Hold,0.09098844,0}{1212,Buy,0.4051016,5}{354,Hold,0.0608954,9}{354,Hold,0.1247657,32};Buy
S3315755;{4036,Hold,-0.3634113,0}{4036,Buy,-0.2693623,45};Sell
S1473661;{3697,Buy,0.1847134,0}{757,Buy,0.2228456,6};Buy
S43958155;{1712,Buy,-0.1610976,0}{3272,Hold,-0.1610976,0}{1041,Buy,NA,4}{8598,Sell,-0.398991,27}{3502,Buy,NA,40}{606,Hold,-0.1217658,45}{3502,Hold,NA,52};Sell
S39831415;{1831,Buy,1.582518,0}{11027,Buy,1.582518,0}{14080,Buy,1.485019,9}{4447,Buy,1.515054,15}{3054,Buy,NA,17}{338,Hold,1.052124,17}{3154,Buy,1.489447,19}{3051,Buy,NA,19}{3082,Buy,NA,27}{3636,Buy,1.984052,28}{3082,Buy,NA,29}{3172,Buy,NA,29};Sell
S6362142;{3668,Buy,0.1661808,0};Hold
S31194227;{3781,Buy,NA,0}{3141,Buy,NA,0};Hold
S25183201;{9880,Buy,0.2643678,0}{3128,Hold,NA,44}{4989,Buy,0.397624,49};Sell
S3600150;{3610,Hold,NA,0}{4357,Hold,0.2716393,28}{1887,Hold,NA,28}{221,Buy,0.2641662,31};Hold
S1448130;{4201,Buy,2.148367,0};Hold
S35262136;{1721,Hold,0.2406948,0}{1721,Hold,0.1935764,37};Buy
S3562364;{1702,Hold,NA,0}{278,Buy,0.05280077,4}{3372,Hold,0.05204873,5}{1702,Hold,0.02118003,10}{278,Buy,0.04391917,28};Hold
S40770141;{1157,Buy,NA,0}{4513,Buy,NA,13}{3228,Buy,NA,38};Hold
S14191145;{1786,Buy,NA,0};Buy
S8165174;{2303,Buy,0.2278308,0}{3130,Buy,0.2288367,5}{3159,Buy,0.1328236,6}{510,Buy,0.1181193,8}{3166,Buy,0.1662679,12}{8593,Hold,NA,21}{3166,Buy,0.2361331,32}{3166,Buy,0.3948498,49}{3159,Buy,0.2043925,50}{2073,Buy,0.1811024,51}{783,Buy,0.4285714,52}{510,Buy,0.2857143,52}{3314,Hold,-0.05660377,53}{1846,Buy,0.245995,54}{4786,Buy,0.2345679,55}{1689,Buy,0.4398848,56};Buy
S18928138;{828,Hold,1.454409,0}{4218,Hold,NA,37}{4218,Hold,NA,40}{828,Buy,1.781099,45}{3435,Hold,NA,58};Buy
S5131181;{274,Hold,0.1578045,0}{2265,Buy,1.224779,17}{3339,Buy,1.297315,44};Buy
S31194227;{14935,Hold,0.1038746,0}{1700,Hold,NA,1};Hold
S24377154;{1888,Sell,0.08433735,0}{3443,Hold,-0.01719902,1};Sell
S16079104;{598,Hold,-0.02676399,0}{789,Buy,0.1374408,23}{3878,Hold,0.06658048,26}{2072,Hold,NA,26};Buy
S2201432;{3204,Hold,0.05846774,0}{4028,Buy,0.1128364,53};Hold
S3031140;{851,Buy,0.044505,0}{224,Buy,0.3134328,32}{608,Buy,0.4388489,43};Hold
S29981135;{1212,Buy,0.1535813,0}{2191,Hold,NA,32};Sell
S27414253;{3864,Buy,1.973691,0}{1158,Buy,1.756452,18}{588,Buy,2.598195,41}{3077,Buy,NA,42}{4471,Buy,1.576151,42};Sell
S2489726;{1304,Hold,0.0940919,0};Buy
S4256411;{871,Buy,0.6830343,0};Buy
S2702259;{1938,Hold,0.1058452,0};Hold
S10502119;{871,Buy,0.3913043,0};Buy
S4811950;{14866,Hold,-0.003067485,0}{1310,Buy,0.3300665,35}{4128,Buy,0.1958146,48};Buy
S4450396;{755,Hold,0.1044276,0};Hold
S45359401;{1793,Buy,NA,0}{1187,Sell,NA,20}{2252,Sell,NA,20}{1527,Hold,NA,21}{3636,Buy,6.394444,21}{3054,Buy,NA,24}{3118,Hold,NA,24}{603,Buy,5.983728,25}{3122,Buy,6.91291,26}{281,Buy,5.833877,26}{1736,Hold,NA,26}{3118,Hold,NA,30}{1793,Buy,7.058608,30}{1187,Sell,NA,30}{377,Hold,6.479232,32}{444,Buy,NA,33}{3636,Buy,7.652107,34}{3057,Hold,5.537016,37}{3054,Buy,8.260772,37}{3122,Buy,7.988397,37}{281,Buy,7.756811,39}{3118,Hold,NA,42}{3152,Hold,8.007534,43}{1793,Buy,NA,44}{3057,Hold,5.351559,56};Sell
S17646222;{1259,Sell,NA,0}{4401,Hold,NA,20}{3148,Buy,0.4484007,40};Sell
S14926173;{3124,Buy,NA,0};Buy
S2976264;{37216,Hold,NA,0};Sell
S287346;{401,Buy,0.08982827,0}{4348,Hold,0.08262108,24}{1660,Hold,0.07191316,29};Hold
S144666;{4103,Hold,0.02327961,0};Buy
S8101122;{3302,Buy,0.2065152,0}{22616,Hold,NA,27}{22616,Hold,NA,40};Hold
S1250435;{4145,Buy,0.3495277,0};Buy
S1245996;{3474,Hold,-0.05261377,0}{22466,Buy,0.01408451,13}{832,Hold,0.06141016,14}{307,Buy,0.1090226,28};Buy
S1090848;{3249,Buy,NA,0}{734,Buy,NA,50};Buy
S1448130;{3172,Hold,NA,0}{3172,Hold,NA,31};Buy
S3795794;{8578,Hold,NA,0}{3386,Sell,-0.3488605,35};Buy
S36348162;{3610,Buy,3.253703,0}{3305,Buy,3.427227,49};Buy
S1300218;{4720,Buy,NA,0}{3305,Buy,-0.5391705,28}{3139,Buy,NA,29};Sell
S110280;{1275,Hold,0.1336155,0}{4636,Buy,0.1651871,22}{1410,Buy,0.1595547,26}{759,Buy,0.1545567,27}{3260,Buy,0.2070283,29}{591,Hold,0.1997819,50};Hold
S30584221;{1700,Hold,NA,0}{1700,Hold,NA,40}{1700,Hold,NA,48}{1700,Hold,NA,50};Sell
S8101122;{4644,Buy,0.1056043,0}{22616,Hold,NA,6}{3406,Buy,0.1737089,7}{3302,Buy,0.1540681,26}{22616,Hold,NA,59};Hold
S3089516;{229,Sell,NA,0};Hold
S25183201;{1239,Hold,NA,0}{1641,Buy,0.2722646,37}{2073,Hold,NA,39}{932,Sell,-0.1967871,39}{527,Sell,-0.1239892,40}{2144,Buy,0.2286689,41}{3130,Hold,0.128591,42}{942,Buy,0.3783598,45}{942,Buy,0.4184397,48};Sell
S1564262;{3082,Buy,0.4475072,0}{1182,Buy,NA,31}{861,Sell,NA,32}{4813,Buy,1.783577,33}{3084,Buy,2.22714,40}{3126,Hold,1.522272,41}{1831,Buy,1.945867,50}{3054,Hold,1.133789,53}{4813,Buy,NA,54};Hold
S368977;{3621,Buy,0.4014839,0}{713,Buy,0.2369312,2}{22167,Hold,NA,4}{3621,Buy,NA,14}{342,Hold,0.1531242,35};Hold
S66694;{1862,Hold,NA,0}{1097,Buy,NA,18}{1785,Buy,0.05195363,22}{4407,Buy,0.1914218,29}{1852,Buy,NA,29}{629,Buy,0.3429752,46};Buy
S9729131;{3908,Hold,0.4982729,0}{1662,Buy,1.00935,48};Hold
S4177747;{1931,Buy,0.1702128,0}{882,Hold,0.08510638,0}{1218,Hold,0.06382979,0};Hold
S31817100;{1156,Hold,-0.01134051,0}{4401,Hold,-0.04186321,15}{223,Buy,NA,31}{3302,Sell,-0.01878329,33};Buy
S45359401;{1187,Sell,4.018746,0}{3057,Hold,5.881326,2}{1793,Buy,7.39404,20}{3134,Buy,0.3736902,36}{3122,Buy,9.169492,37}{3122,Hold,8.819967,40}{1736,Buy,7.837971,40}{3122,Buy,8.317928,44}{3122,Hold,4.768177,47}{1793,Buy,6.128219,49};Buy
S20763182;{1784,Buy,0.1569267,0};Buy
S4394365;{1794,Buy,0.1510084,0}{308,Sell,0.05661882,47}{1491,Hold,-0.001298312,48};Hold
S34290123;{22616,Hold,NA,0}{3302,Buy,NA,37};Hold
S29326176;{740,Buy,0.1706102,0}{3662,Hold,0.120797,0}{14866,Buy,0.3449564,0}{356,Buy,0.3851891,4}{3662,Hold,NA,19}{8593,Hold,NA,23}{740,Buy,0.3162018,42};Hold
S1250670;{3644,Buy,0.2760352,0};Buy
S368977;{1871,Buy,0.2520868,0}{770,Buy,0.2826679,17}{3621,Buy,0.1522299,42}{22167,Hold,NA,42}{713,Buy,0.1204482,47};Sell
S36074187;{3908,Buy,0.2496746,0}{4338,Buy,0.3277792,0}{1955,Buy,0.4569536,4}{4175,Buy,0.4774282,11}{3922,Buy,0.2117874,23}{3653,Hold,0.07554417,32}{15026,Hold,-0.08687712,49}{3261,Buy,0.3796909,53}{4286,Hold,0.1494253,54};Hold
S2262101;{4357,Buy,0.1388958,0}{430,Hold,0.1270629,18}{342,Hold,0.0840825,24}{14866,Buy,0.2110043,25}{3485,Buy,0.2083005,26}{684,Hold,NA,38}{3864,Hold,NA,44};Sell
S46781105;{1712,Hold,0.0409325,0};Buy
S2715023;{2247,Hold,0.02249489,0};Sell
S29454106;{4555,Hold,NA,0}{3452,Buy,1.142886,32}{1662,Hold,0.9049263,45};Hold
S15635118;{1164,Hold,NA,0};Sell
S184996;{3610,Hold,NA,0};Sell
S585182;{4640,Buy,NA,0}{4716,Buy,NA,22}{3365,Hold,NA,37};Hold
S4092276;{859,Buy,0.1885111,0}{6086,Buy,0.1968085,11}{859,Hold,0.1470282,19}{3526,Buy,0.2435688,22}{15014,Buy,NA,24}{2149,Buy,0.2776877,26}{3296,Buy,0.206705,26}{441,Buy,0.1690147,27}{3296,Buy,0.2044394,27}{1645,Buy,0.6670834,28}{4441,Hold,0.08722833,28}{3938,Buy,NA,29}{3193,Buy,0.2302215,29}{2243,Buy,0.1216725,29}{859,Buy,0.1628317,37};Buy
S385049;{7393,Buy,NA,0};Buy
S30199191;{4624,Hold,NA,0}{727,Hold,0.06382979,35}{3107,Sell,-0.233364,45}{3830,Buy,NA,55};Buy
S4262777;{1188,Buy,0.7650582,0}{828,Buy,0.9448835,32};Hold
S46582110;{2188,Buy,0.2595293,0};Buy
S14191145;{629,Buy,0.1310085,0}{3319,Hold,0.1241146,9}{3502,Hold,0.00873231,10}{1502,Buy,0.06782107,14}{4857,Hold,-0.04761905,14}{629,Buy,0.08225108,14}{1911,Hold,-0.03805211,15}{4550,Buy,0.1741423,15}{4021,Sell,NA,19}{4138,Hold,-0.03752132,19}{3319,Hold,0.01827312,24}{3426,Hold,0.01272752,29}{4550,Buy,0.1830202,38}{1792,Buy,0.1138959,40}{4138,Hold,0.08520311,51};Hold
S753071;{1096,Buy,NA,0}{949,Hold,NA,2};Sell
S27897285;{1700,Buy,0.3677266,0}{1700,Buy,0.2805157,21}{1700,Buy,0.3183942,23}{1700,Buy,0.3028872,31}{1700,Buy,0.2959385,34};Sell
S24359139;{4117,Buy,0.2957746,0}{3632,Hold,0.09636469,26}{3668,Buy,NA,46}{3157,Hold,0.1950287,46}{527,Hold,0.08349267,46}{3164,Buy,0.3815789,49}{4893,Buy,NA,49}{222,Buy,0.4745308,51}{3111,Buy,0.3289037,52};Hold
S2838216;{1700,Buy,0.2323797,0}{1700,Buy,0.3500663,19}{22747,Buy,0.3119024,21}{3273,Buy,0.299976,21}{4458,Hold,0.08568451,32}{1700,Buy,0.2924311,35}{1700,Buy,0.2772839,42}{1700,Buy,0.2857767,49}{1700,Buy,0.3049512,52}{4349,Buy,0.2980807,53};Hold
S1473661;{4641,Buy,0.2173012,0};Sell
S6419125;{4035,Hold,NA,0}{1157,Buy,0.2032932,39}{530,Hold,0.09184329,48};Sell
S1370961;{4222,Hold,NA,0}{3479,Buy,NA,45};Buy
S9774119;{4255,Buy,0.254974,0}{1192,Buy,0.1645267,41};Buy
S11027212;{15014,Buy,0.1512134,0}{3526,Hold,0.08830846,17}{4362,Buy,NA,24}{3526,Buy,0.05136678,33}{370,Buy,0.2801078,61};Hold
S45359401;{281,Hold,6.264228,0}{603,Buy,7.047542,24}{281,Buy,NA,25}{4513,Buy,NA,27}{1831,Sell,NA,32}{1736,Hold,NA,34}{3152,Hold,4.882699,34}{281,Buy,NA,38}{3134,Buy,6.785996,38}{3057,Hold,5.532977,40}{1793,Buy,6.280466,44};Sell
S30990203;{3502,Buy,NA,0}{606,Sell,NA,0};Buy
S27897285;{1700,Buy,0.2187195,0}{1700,Buy,0.2382368,8}{1700,Buy,0.2116317,29}{1700,Buy,0.2205045,35}{769,Hold,0.1235955,40}{1700,Buy,0.2155592,42}{1700,Buy,0.205594,43}{1700,Buy,0.3153856,53};Sell
S29454106;{3892,Sell,0.2357206,0}{4138,Hold,0.286548,18}{3452,Buy,0.5896492,19}{15026,Hold,0.439466,36};Sell
S33313171;{2186,Hold,0.1041009,0}{941,Hold,0.08695652,24}{3115,Buy,NA,34}{3124,Buy,0.4137606,34}{4328,Sell,NA,35};Buy
S4576574;{1346,Buy,0.06358382,0}{3937,Hold,0.05820106,52};Sell
S2880851;{291,Hold,0.08036891,0};Buy
S4222150;{3457,Hold,0.0571523,0}{1054,Sell,-0.06229069,17}{3431,Sell,-0.05945583,28};Hold
S39271195;{1710,Buy,0.4573906,0}{282,Buy,0.5323817,31}{1710,Buy,0.4311927,34}{1710,Buy,0.4140904,41};Sell
S585182;{707,Buy,NA,0};Hold
S379380;{4178,Buy,0.1338745,0}{286,Hold,-0.008012209,4}{286,Hold,0.08695652,13}{1524,Buy,NA,28}{735,Buy,0.1558021,50};Hold
S1039689;{598,Buy,NA,0};Sell
S32606160;{151461,Buy,0.5638963,0}{2129,Hold,NA,31}{4591,Hold,NA,35}{151461,Buy,0.5055922,37}{756,Hold,0.1065399,38}{2259,Buy,NA,39}{151461,Buy,0.3546639,43}{4433,Buy,0.2102078,46}{151461,Buy,0.3812155,46}{1638,Buy,0.2552854,48};Buy
S1038485;{3091,Buy,0.4695493,0}{3372,Buy,0.4341391,31}{4098,Buy,0.4922799,31}{3323,Buy,0.6102154,32}{3656,Hold,0.3034961,33}{757,Hold,0.3418342,33}{3656,Hold,0.3386986,51};Hold
S1367196;{1188,Buy,2.612099,0};Hold
S2690874;{3393,Buy,2.399756,0}{1702,Buy,2.721029,38};Hold
S1918469;{3236,Hold,3.297677,0}{4338,Buy,4.016848,51}{606,Buy,4.166604,51}{459,Hold,3.775441,55}{3757,Buy,NA,60};Buy
S45137137;{3172,Hold,NA,0}{3302,Buy,0.1296882,56}{4256,Buy,0.1183913,56};Hold
S18020147;{4343,Buy,0.2520101,0}{8593,Buy,0.1735777,8}{14750,Hold,0.1581292,9}{1162,Buy,0.3053971,10}{4347,Buy,0.09261186,31}{3693,Buy,0.3071201,52}{3775,Buy,0.3731911,53}{4315,Hold,0.004546896,55}{2284,Buy,NA,56}{290,Buy,0.3549202,59};Sell
S18020147;{1162,Buy,0.1941904,0}{290,Buy,NA,46}{3258,Hold,0.08551441,52};Sell
S8101122;{1351,Buy,0.1633044,0};Hold
S3562364;{1702,Hold,0.1558021,0}{1702,Hold,0.1660448,23}{1702,Hold,0.1569053,35};Buy
S27897285;{1700,Buy,0.4737911,0}{1700,Buy,0.6087804,17}{1700,Buy,0.3581523,36}{1700,Buy,0.3625886,48};Buy
S4258978;{14896,Hold,0.09024833,0};Hold
S34211132;{3480,Sell,0.04545455,0}{4375,Buy,0.3258427,8}{14960,Buy,0.06315118,10}{1839,Buy,0.1151619,27}{3608,Sell,-0.2510619,32};Hold
S34211132;{1262,Hold,NA,0};Sell
S20763182;{2116,Buy,0.1056996,0}{1049,Hold,NA,11}{931,Hold,NA,20}{3124,Hold,0.04157472,36};Buy
S43958155;{1712,Buy,0.2546138,0};Sell
